id,project_code,price_quot_number,po_so_number,asn_dn,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,late_deliveries,product_group,sub_classification,vendor,item_description,molecule_test_type,brand,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_in_kgs,freight_cost_in_usd,line_item_insurance_in_usd
62228,133-NG-T30,FPQ-13741,SCMS-239690,ASN-26760,Nigeria,"PMO - US","Direct Drop",EXW,Air,2014-02-13,2014-05-19,2014-07-09,2014-07-10,2014-07-17,1,HRDT,"HIV test","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,NULL,"Test kit",100,10364,922396.00,89.00,0.89,"Alere Medical Co., Ltd.",Yes,4212.000,62466.03,948.22
62235,104-CI-T30,FPQ-14253,SCMS-243800,ASN-30019,"Côte d'Ivoire","PMO - US","Direct Drop",EXW,Air,2014-05-14,2014-07-09,2015-02-18,2015-02-18,2015-02-20,0,HRDT,"HIV test","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,NULL,"Test kit",100,6500,520000.00,80.00,0.80,"Alere Medical Co., Ltd.",Yes,2634.000,30778.29,534.56
62253,200-UG-T30,FPQ-14628,SCMS-253230,ASN-28350,Uganda,"PMO - US","Direct Drop",EXW,Air,2014-07-23,2014-09-04,2014-10-14,2014-10-14,2014-10-15,0,HRDT,"HIV test","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,NULL,"Test kit",20,1903,60896.00,32.00,1.60,"Trinity Biotech, Plc",Yes,566.000,3603.93,62.60
62256,116-ZA-T30,FPQ-14942,SCMS-259079,ASN-33851,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,0,ARV,Adult,"PHARMACY DIRECT","Didanosine 400mg, delayed-release capsules, 30 Caps",Didanosine,Generic,400mg,"Delayed-release capsules",30,9,137.45,15.27,0.51,"Aurobindo Unit III, India",No,NULL,NULL,0.14
62295,106-HT-T30,FPQ-13797,SCMS-233930,ASN-26134,Haiti,"PMO - US","Direct Drop",EXW,Air,2014-03-20,2014-04-29,2014-06-25,2014-06-25,2014-07-01,0,ARV,Pediatric,"Aurobindo Pharma Limited","Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,400,624.00,1.56,0.05,"Aurobindo Unit III, India",Yes,41.000,1317.01,0.64
62319,114-UG-T30,FPQ-5017,SCMS-65110,ASN-6369,Uganda,"PMO - US","Direct Drop",FCA,Air,2010-02-09,2010-02-10,2010-03-24,2010-03-24,2010-03-24,0,ARV,Adult,"ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV)","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,480,17356.80,36.16,0.30,"ABBVIE Ludwigshafen Germany",Yes,127.000,1400.91,37.42
62322,102-AO-T30,FPQ-6434,SCMS-91630,ASN-9551,Angola,"PMO - US","Direct Drop",EXW,Air,2010-10-28,2010-11-10,2011-05-12,2011-05-12,2011-05-12,0,HRDT,"HIV test","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,NULL,"Test kit",100,1800,144000.00,80.00,0.80,"Inverness Japan",Yes,865.000,13790.10,310.46
62370,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28036,"South Africa","PMO - US","Direct Drop",DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,0,ARV,Adult,"S. BUYS WHOLESALER","Didanosine 250mg, delayed-release capsules, 30 Caps",Didanosine,Generic,250mg,"Delayed-release capsules",30,11,185.01,16.82,0.56,"Aurobindo Unit III, India",No,NULL,NULL,0.23
62390,116-ZA-T30,FPQ-11828,SCMS-183950,ASN-19166,"South Africa","South Africa Field Office","Direct Drop",DDP,Truck,2013-03-18,NULL,2013-04-16,2013-04-16,2013-04-16,0,ARV,Adult,"S. BUYS WHOLESALER","Lamivudine 150mg [Epivir], tablets, 60 Tabs",Lamivudine,Epivir,150mg,Tablet,60,869,5923.93,6.82,0.11,"GSK Ware (UK)",No,NULL,NULL,7.33
62400,107-RW-T30,FPQ-3859,SCMS-48860,ASN-7668,Rwanda,"PMO - US","Direct Drop",CIP,Air,2009-06-30,2009-07-16,2010-08-04,2010-08-04,2010-08-04,0,ARV,Adult,"Aurobindo Pharma Limited","Didanosine 400mg, delayed-release capsules, 30 Caps",Didanosine,Generic,400mg,"Delayed-release capsules",30,559,12532.78,22.42,0.75,"Aurobindo Unit III, India",Yes,46.000,1127.95,24.56
62403,101-CD-T30,FPQ-11043,SCMS-168020,ASN-18768,"Congo, DRC","PMO - US","Direct Drop",EXW,Air,2012-11-16,2012-12-06,2013-07-17,2013-07-17,2013-07-17,0,HRDT,"HIV test - Ancillary","Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,NULL,"Test kit - Ancillary",1,3511,17555.00,5.00,5.00,"Alere Medical Co., Ltd.",Yes,981.000,22892.07,21.72
62413,108-VN-T30,FPQ-10811,SCMS-164580,ASN-18661,Vietnam,"PMO - US","Direct Drop",EXW,Air,2012-10-15,2012-11-07,2013-04-01,2013-04-01,2013-04-01,0,ARV,Adult,"HETERO LABS LIMITED","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,7245,23546.25,3.25,0.11,"Hetero, Jadcherla, unit 5, IN",Yes,622.000,1226.11,29.13
62421,116-ZA-T30,FPQ-15269,SCMS-267020,ASN-29764,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-10-29,2014-12-10,2014-12-10,2014-12-10,2014-12-10,0,ARV,Adult,"S. BUYS WHOLESALER","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,912,12596.09,13.81,0.46,"Aurobindo Unit III, India",No,NULL,NULL,14.83
62433,111-MZ-T30,FPQ-3999,SCMS-50170,ASN-4672,Mozambique,"PMO - US","Direct Drop",EXW,Air,2009-07-15,2009-07-25,2009-09-08,2009-09-08,2009-09-08,0,HRDT,"HIV test","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,NULL,"Test kit",20,4200,134400.00,32.00,1.60,"Trinity Biotech, Plc",Yes,1650.000,23167.84,263.42
62476,103-CM-T30,FPQ-12711,SCMS-203100,ASN-22038,Cameroon,"PMO - US","Direct Drop",EXW,Air,2013-08-09,2013-09-04,2013-10-16,2013-10-16,2013-10-17,0,HRDT,"HIV test","Orasure Technologies Inc.","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,NULL,"Test kit",100,30,10500.00,350.00,3.50,"Orasure Technologies, Inc",Yes,75.000,1406.75,12.99
62516,108-VN-T30,FPQ-9001,SCMS-131580,ASN-15388,Vietnam,"PMO - US","Direct Drop",FCA,Air,2011-12-15,2012-01-25,2012-07-26,2012-07-26,2012-07-26,0,ARV,Adult,"ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV)","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,7078,430483.96,60.82,0.51,"ABBVIE Ludwigshafen Germany",Yes,1724.000,5248.47,603.54
62521,104-CI-T30,FPQ-3967,SCMS-52660,ASN-5864,"Côte d'Ivoire","PMO - US","Direct Drop",EXW,Air,2009-08-21,2009-09-14,2010-02-05,2010-02-05,2010-02-05,0,ARV,Adult,"MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES)","Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",Abacavir/Lamivudine/Zidovudine,Generic,300/150/300mg,"Tablet - FDC",60,2688,86016.00,32.00,0.53,"Mylan (formerly Matrix) Nashik",Yes,421.000,4022.89,168.59
62549,116-ZA-T30,FPQ-14942,SCMS-259076,ASN-32524,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-09-11,2015-06-02,2015-06-02,2015-06-02,2015-06-02,0,ARV,Adult,"PHARMACY DIRECT","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,52,343.51,6.61,0.11,"Aurobindo Unit III, India",No,NULL,NULL,0.35
62555,104-CI-T30,FPQ-8804,SCMS-133730,ASN-14016,"Côte d'Ivoire","PMO - US","Direct Drop",EXW,Ocean,2011-11-28,2012-01-13,2012-07-05,2012-07-05,2012-07-05,0,ARV,Adult,"Aurobindo Pharma Limited","Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,22600,678000.00,30.00,0.25,"Aurobindo Unit III, India",Yes,5734.000,24624.00,950.56
62577,102-KE-T30,FPQ-4250,SCMS-55900,ASN-5595,Kenya,"PMO - US","Direct Drop",EXW,Air,2009-09-16,2009-10-23,2010-01-07,2010-01-07,2010-01-07,0,HRDT,"HIV test","Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,NULL,"Test kit",25,9475,189500.00,20.00,0.80,"Standard Diagnostics, Korea",Yes,3158.000,24172.01,371.42
62586,114-UG-T30,FPQ-10489,SCMS-159280,ASN-16778,Uganda,"PMO - US","Direct Drop",DAP,Air,2012-08-24,2012-09-06,2012-10-25,2012-10-25,2012-10-25,0,ARV,Adult,"ASPEN PHARMACARE","Etravirine 100mg [Intelence], tablets, 120 Tabs",Etravirine,Intelence,100mg,Tablet,120,111,3996.00,36.00,0.30,"Janssen-Cilag, Latina, IT",Yes,24.000,330.00,5.60
62594,116-ZA-T30,FPQ-3560,SCMS-49631,ASN-5443,"South Africa","PMO - US","Direct Drop",DDP,Truck,2009-05-07,2009-07-21,2009-09-14,2009-09-14,2009-09-14,0,ARV,Adult,"S. BUYS WHOLESALER","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,1,19.05,19.05,0.64,"Cipla, Goa, India",Yes,NULL,NULL,0.04
62603,116-ZA-T30,FPQ-14942,SCMS-259075,ASN-32121,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,0,ARV,Adult,"PHARMACY DIRECT","Darunavir 600mg [Prezista], tablets, 60 Tabs",Darunavir,Prezista,600mg,Tablet,60,1,47.13,47.13,0.79,"Janssen-Cilag, Latina, IT",No,NULL,NULL,0.05
62634,108-VN-T30,FPQ-15692,SCMS-274370,ASN-32260,Vietnam,"PMO - US","Direct Drop",EXW,Air,2015-01-28,2015-02-17,2015-07-13,2015-07-13,2015-07-14,0,ARV,Adult,"HETERO LABS LIMITED","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs","Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate",Generic,600/300/300mg,"Tablet - FDC",30,17760,177600.00,10.00,0.33,"Hetero Unit III Hyderabad IN",Yes,2516.000,3809.94,209.04
62657,101-CD-T30,FPQ-11043,SCMS-168020,ASN-18768,"Congo, DRC","PMO - US","Direct Drop",EXW,Air,2012-11-16,2012-12-06,2013-07-17,2013-07-17,2013-07-17,0,HRDT,"HIV test","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,NULL,"Test kit",100,2229,178320.00,80.00,0.80,"Alere Medical Co., Ltd.",No,NULL,NULL,220.58
62662,105-SS-T30,FPQ-15569,SCMS-272160,ASN-31323,"South Sudan","PMO - US","Direct Drop",EXW,Air,2014-12-29,2015-02-20,2015-06-03,2015-06-03,2015-06-05,0,HRDT,"HIV test - Ancillary","Orgenics, Ltd","Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,NULL,"Test kit - Ancillary",100,20,160.00,8.00,0.08,"Alere Medical Co., Ltd.",No,NULL,NULL,0.19
62709,108-VN-T30,FPQ-10811,SCMS-164520,ASN-18691,Vietnam,"PMO - US","Direct Drop",FCA,Air,2012-10-15,2012-11-07,2013-04-03,2013-04-03,2013-04-03,0,ARV,Adult,"ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV)","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,1836,111665.52,60.82,0.51,"ABBVIE Ludwigshafen Germany",Yes,439.000,958.85,138.13
62712,114-UG-T30,FPQ-15303,SCMS-264920,ASN-30994,Uganda,"PMO - US","Direct Drop",FCA,Air,2014-11-11,2014-11-25,2015-03-20,2015-03-20,2015-03-20,0,ARV,Pediatric,"ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV)","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,"Oral solution",300,150,4623.00,30.82,0.10,"ABBVIE (Abbott) Logis. UK",Yes,170.000,2265.89,5.44
62730,161-ZA-T30,FPQ-7175,SCMS-103690,ASN-12560,"South Africa","PMO - US","Direct Drop",DDP,Ocean,2011-03-10,2011-03-23,2011-11-02,2011-11-02,2011-11-02,0,ARV,Adult,"EMCURE PHARMACEUTICALS LTD","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,136980,589014.00,4.30,0.14,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,10832.000,10283.25,971.87
62761,104-CI-T30,FPQ-12150,SCMS-191950,ASN-23207,"Côte d'Ivoire","PMO - US","Direct Drop",FCA,Air,2013-04-29,2013-06-12,2013-12-23,2013-12-23,2014-01-08,0,ARV,Adult,"ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV)","Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Ritonavir,Norvir,100mg,Tablet,60,350,2397.50,6.85,0.11,"ABBVIE Ludwigshafen Germany",Yes,56.000,1726.50,2.97
62795,116-ZA-T30,FPQ-11828,SCMS-183950,ASN-19166,"South Africa","South Africa Field Office","Direct Drop",DDP,Truck,2013-03-18,NULL,2013-04-16,2013-04-16,2013-04-16,0,ARV,Pediatric,"S. BUYS WHOLESALER","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,257,7465.87,29.05,0.32,"Aurobindo Unit III, India",No,NULL,NULL,9.24
62801,161-ZA-T30,FPQ-6708,SCMS-93560,ASN-11437,"South Africa","PMO - US","Direct Drop",DDP,Ocean,2010-11-26,2010-12-14,2011-09-15,2011-09-15,2011-09-15,0,ARV,Adult,"Aurobindo Pharma Limited","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate",Generic,300mg,Tablet,30,86843,577505.95,6.65,0.22,"Aurobindo Unit III, India",Yes,8106.000,10748.78,952.88
62808,116-ZA-T30,FPQ-13973,SCMS-238551,ASN-26882,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-04-30,2014-06-25,2014-06-25,2014-06-25,2014-06-25,0,ARV,Adult,"PHARMACY DIRECT","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,138,1261.73,9.14,0.15,"Aurobindo Unit III, India",No,NULL,NULL,1.30
62814,110-ZM-T30,FPQ-13084,SCMS-211060,ASN-22938,Zambia,"PMO - US","Direct Drop",EXW,Air,2013-10-11,2013-10-21,2014-01-13,2014-01-13,2014-01-30,0,ARV,Adult,"Aurobindo Pharma Limited","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,20000,43000.00,2.15,0.04,"Aurobindo Unit III, India",Yes,980.000,6020.81,44.20
62830,A01-CM-T50,FPQ-15905,SCMS-285090,ASN-32540,Cameroon,"PMO - US","Direct Drop",EXW,Air,2015-02-19,2015-04-17,2015-06-16,2015-06-16,2015-06-18,0,ARV,Adult,"HETERO LABS LIMITED","Lamivudine 300mg, tablets, 30 Tabs",Lamivudine,Generic,300mg,Tablet,30,1080,2160.00,2.00,0.07,"Hetero Unit III Hyderabad IN",Yes,NULL,NULL,2.54
62853,116-ZA-T30,FPQ-13035,SCMS-215370,ASN-24415,"South Africa","PMO - US","Direct Drop",DDP,Truck,2013-10-08,2013-12-02,2014-02-06,2014-02-06,2014-02-06,0,ARV,Adult,"S. BUYS WHOLESALER","Didanosine 250mg, delayed-release capsules, 30 Caps",Didanosine,Generic,250mg,"Delayed-release capsules",30,17,242.61,14.27,0.48,"Aurobindo Unit III, India",No,NULL,NULL,0.30
62879,100-DO-T30,FPQ-6083,SCMS-80890,ASN-7834,"Dominican Republic","PMO - US","Direct Drop",EXW,Air,2010-07-16,2010-07-30,2010-09-14,2010-09-14,2010-09-14,0,ARV,Adult,"MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES)","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate",Generic,300mg,Tablet,30,2000,14000.00,7.00,0.23,"Mylan (formerly Matrix) Nashik",Yes,111.000,1254.61,30.18
62935,107-RW-T30,FPQ-15654,SCMS-272570,ASN-31045,Rwanda,"PMO - US","Direct Drop",FCA,Air,2014-12-23,2015-01-19,2015-04-02,2015-04-02,2015-04-02,0,ARV,Pediatric,"ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV)","Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,"Oral solution",300,252,7766.64,30.82,0.10,"ABBVIE (Abbott) Logis. UK",Yes,316.000,2905.84,9.14
62942,111-MZ-T30,FPQ-4108,SCMS-52440,ASN-5310,Mozambique,"PMO - US","Direct Drop",FCA,Air,2009-08-20,2009-09-03,2009-11-11,2009-11-11,2009-11-11,0,ARV,Adult,"Hoffmann-La Roche ltd Basel","Saquinavir 200mg [Invirase], capsules, 270 Caps",Saquinavir,Invirase,200mg,Capsule,270,392,37017.53,94.43,0.35,"Roche Basel",Yes,202.000,2191.21,72.55
62948,108-VN-T30,FPQ-15692,SCMS-274350,ASN-32777,Vietnam,"PMO - US","Direct Drop",EXW,Air,2015-01-28,2015-02-17,2015-07-27,2015-07-27,2015-07-27,0,ARV,Adult,"MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES)","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,14663,118770.30,8.10,0.13,"Mylan (formerly Matrix) Nashik",Yes,NULL,NULL,139.79
62968,108-VN-T30,FPQ-3896,SCMS-48260,ASN-5132,Vietnam,"PMO - US","Direct Drop",EXW,Air,2009-06-25,2009-06-26,2009-10-23,2009-10-23,2009-10-23,0,ARV,Adult,"Aurobindo Pharma Limited","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,2520,6048.00,2.40,0.04,"Aurobindo Unit III, India",No,NULL,NULL,11.85
62980,106-HT-T30,FPQ-9635,SCMS-148700,ASN-15789,Haiti,"PMO - US","Direct Drop",EXW,Ocean,2012-05-14,2012-06-28,2012-10-22,2012-10-22,2012-10-22,0,ARV,Adult,"HETERO LABS LIMITED","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate",Generic,300/300mg,"Tablet - FDC",30,19776,100857.60,5.10,0.17,"Hetero Unit III Hyderabad IN",Yes,2122.000,9272.18,141.40
62987,102-MW-T30,FPQ-11638,SCMS-179351,ASN-21682,Malawi,"PMO - US","Direct Drop",EXW,Air,2013-02-22,2013-03-14,2013-10-02,2013-10-02,2013-10-02,0,HRDT,"HIV test","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,NULL,"Test kit",100,154,12320.00,80.00,0.80,"Alere Medical Co., Ltd.",Yes,60.000,1619.30,15.24
62988,116-ZA-T30,FPQ-13973,SCMS-238550,ASN-30792,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-04-30,2014-05-08,2015-02-19,2015-02-19,2015-02-19,0,ARV,Adult,"PHARMACY DIRECT","Etravirine 100mg [Intelence], tablets, 120 Tabs",Etravirine,Intelence,100mg,Tablet,120,3,106.26,35.42,0.30,"Janssen-Cilag, Latina, IT",No,NULL,NULL,0.11
62990,108-VN-T30,FPQ-10811,SCMS-166120,ASN-17672,Vietnam,"PMO - US","Direct Drop",EXW,Air,2012-10-15,2012-11-09,2013-01-29,2013-01-29,2013-01-29,0,ARV,Pediatric,"Aurobindo Pharma Limited","Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,"Oral solution",240,691,1451.10,2.10,0.01,"Aurobindo Unit III, India",No,NULL,NULL,1.80
63044,108-VN-T30,FPQ-4265,SCMS-56310,ASN-6252,Vietnam,"PMO - US","Direct Drop",EXW,Air,2009-10-20,2009-11-03,2010-03-22,2010-03-22,2010-03-22,0,ARV,Adult,"MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES)","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate",Generic,300mg,Tablet,30,4872,36540.00,7.50,0.25,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,71.62
63047,116-ZA-T30,FPQ-13973,SCMS-238553,ASN-28021,"South Africa","PMO - US","Direct Drop",DDP,Truck,2014-04-30,2014-08-28,2014-08-28,2014-08-28,2014-08-28,0,ARV,Adult,"PHARMACY DIRECT","Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,11,274.50,24.95,0.42,"Aurobindo Unit III, India",No,NULL,NULL,0.28
63064,133-NG-T30,FPQ-12456,SCMS-196561,ASN-22347,Nigeria,"PMO - US","Direct Drop",EXW,Air,2013-06-10,2013-07-10,2013-11-07,2013-11-07,2013-11-17,0,HRDT,"HIV test","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,NULL,"Test kit",100,3023,269047.00,89.00,0.89,"Alere Medical Co., Ltd.",Yes,1221.000,19891.20,332.81
63073,103-ZW-T30,FPQ-12094,SCMS-186840,ASN-24393,Zimbabwe,"PMO - US","Direct Drop",FCA,Air,2013-04-19,2013-04-25,2014-03-13,2014-03-13,2014-03-13,0,ARV,Pediatric,"LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB)","Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,25mg,"Chewable/dispersible tablet",60,1014,7098.00,7.00,0.12,"Bristol-Myers Squibb Anagni IT",Yes,247.000,3584.08,8.78
